t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
10.4980,C,-0.01731,0.00208,-2.13274,0.02557,-0.01491,0.00639,-0.39624,-0.11253,9.36612,-0.483296,0.003272,-0.008083,0.875414,79,30.845,1.743,101,15,34,15,0.00000,0.00214,0.03488,0.5937,0.59950,0.59899,0.01938,-0.0742,-1.21317,-1.21374,0.00000,4.4570,0.00000,-0.00266,0.00000,-0.5937,0.66789,0.66594,-0.00388,0.5195,-1.20728,-1.20865,-0.02022,4.8363,0.00000,0.00286,0.04263,0.9895,0.56252,0.56232,0.07363,0.2474,-1.21060,-1.20778,-0.00809,2.2285,0.00000,-0.00265,-0.02325,-0.7669,0.63465,0.63093,0.01550,2.7459,-1.21207,-1.21541,-0.01011,8.2028
10.5000,C,-0.01725,0.00205,-2.13272,0.01811,-0.01278,0.01065,-0.39624,-0.11253,9.36612,-0.483305,0.003271,-0.008048,0.875409,79,30.845,1.709,101,15,34,15,0.00000,0.00211,-0.01550,0.7669,0.59961,0.59906,-0.00388,-0.0247,-1.21317,-1.21375,0.00000,4.5044,0.00000,-0.00263,-0.01938,-0.6679,0.66799,0.66597,-0.01163,0.5690,-1.20725,-1.20863,-0.02426,4.8837,0.00000,0.00283,-0.03876,0.9648,0.56264,0.56244,0.08139,0.0000,-1.21062,-1.20780,0.01415,2.2285,0.00000,-0.00265,-0.05813,-0.9648,0.63476,0.63108,0.00000,2.6470,-1.21206,-1.21543,-0.04853,8.1080
10.5020,C,-0.01720,0.00202,-2.13268,0.01278,-0.02131,0.01598,-0.39624,-0.11253,9.36612,-0.483319,0.003272,-0.008019,0.875401,79,30.845,1.743,101,15,34,15,0.00000,0.00214,0.05426,0.8658,0.59973,0.59912,-0.01938,-0.0247,-1.21318,-1.21377,-0.01415,4.4570,0.00000,-0.00263,0.00388,-0.6927,0.66809,0.66606,0.03876,0.5195,-1.20723,-1.20860,-0.01820,4.9786,0.00000,0.00286,0.00000,1.0637,0.56277,0.56254,0.07751,0.1484,-1.21063,-1.20783,-0.00404,2.2285,0.00000,-0.00259,-0.00388,-1.0637,0.63487,0.63108,0.01163,2.7212,-1.21205,-1.21541,-0.02426,8.2502
10.5040,C,-0.01717,0.00200,-2.13264,0.00533,-0.01385,0.02237,-0.33878,-0.08140,9.45470,-0.483338,0.003276,-0.007998,0.875391,79,30.854,1.709,101,15,34,15,0.00000,0.00214,0.03100,0.7669,0.59984,0.59930,0.00000,-0.0742,-1.21318,-1.21375,0.02022,4.4570,0.00000,-0.00263,0.02713,-0.4453,0.66820,0.66612,0.08526,0.5442,-1.20721,-1.20857,0.02022,5.0260,0.00000,0.00286,-0.00775,0.9895,0.56289,0.56266,-0.01550,0.1484,-1.21064,-1.20786,-0.01011,2.2285,0.00000,-0.00262,-0.05813,-1.0885,0.63498,0.63120,0.13564,2.7707,-1.21204,-1.21541,-0.02022,8.2028
10.5060,C,-0.01712,0.00198,-2.13260,0.01704,-0.00852,0.02024,-0.33878,-0.08140,9.45470,-0.483355,0.003274,-0.007973,0.875382,79,30.845,1.743,101,15,34,15,0.00000,0.00211,-0.03100,0.7669,0.59996,0.59942,0.03876,-0.0495,-1.21318,-1.21377,0.00404,4.5044,0.00000,-0.00266,0.00000,-0.5690,0.66830,0.66621,0.03488,0.5937,-1.20719,-1.20856,0.02224,5.0734,0.00000,0.00286,0.00775,1.0390,0.56301,0.56281,0.04651,0.0247,-1.21066,-1.20794,-0.03640,2.2285,0.00000,-0.00256,0.02713,-0.9895,0.63509,0.63130,0.04651,2.7707,-1.21203,-1.21540,0.00000,8.1080
10.5080,C,-0.01707,0.00194,-2.13254,0.02237,-0.01811,0.02557,-0.26576,0.01317,9.52773,-0.483380,0.003276,-0.007942,0.875368,79,30.854,1.777,101,15,35,15,0.00000,0.00214,-0.01550,0.8658,0.60007,0.59948,-0.03100,0.0495,-1.21318,-1.21377,0.00000,4.4570,0.00000,-0.00263,0.01163,-0.6679,0.66840,0.66627,0.01550,0.5195,-1.20717,-1.20854,0.00000,4.8837,0.00000,0.00286,0.00000,1.0390,0.56313,0.56290,0.03488,0.1484,-1.21067,-1.20796,-0.00202,2.3233,0.00000,-0.00256,0.01550,-0.9648,0.63520,0.63139,0.11627,2.7707,-1.21202,-1.21541,-0.02629,8.1080
10.5100,C,-0.01703,0.00189,-2.13251,0.00746,-0.03302,0.01385,-0.26576,0.01317,9.52773,-0.483397,0.003290,-0.007908,0.875359,79,30.845,1.777,101,15,35,15,0.00000,0.00214,0.03876,0.6927,0.60019,0.59963,0.10464,-0.0495,-1.21319,-1.21378,-0.01011,4.5044,0.00000,-0.00266,-0.01163,-0.5690,0.66851,0.66639,0.09689,0.6927,-1.20715,-1.20854,0.00000,4.8837,0.00000,0.00289,-0.04263,1.0390,0.56325,0.56305,0.08914,0.1484,-1.21069,-1.20802,-0.03640,2.4182,0.00000,-0.00259,-0.05813,-0.9895,0.63531,0.63148,0.13564,2.8202,-1.21201,-1.21540,0.00000,8.2028
10.5120,C,-0.01696,0.00185,-2.13245,0.02770,-0.03089,0.01278,-0.26576,0.01317,9.52773,-0.483420,0.003291,-0.007868,0.875347,79,30.845,1.777,101,15,35,15,0.00000,0.00214,0.02713,0.7916,0.60030,0.59975,0.07363,0.0000,-1.21319,-1.21378,-0.01011,4.4570,0.00000,-0.00260,0.09689,-0.5690,0.66861,0.66642,0.03100,0.7421,-1.20713,-1.20849,-0.01618,4.8837,0.00000,0.00283,-0.07751,1.0637,0.56337,0.56314,0.03876,0.1237,-1.21070,-1.20803,0.01213,2.2759,0.00000,-0.00256,-0.05813,-1.0885,0.63542,0.63154,0.12014,2.7707,-1.21200,-1.21541,-0.02022,8.2502
10.5140,C,-0.01691,0.00182,-2.13241,0.00320,-0.00852,0.01704,-0.23822,0.00958,9.48463,-0.483439,0.003290,-0.007841,0.875337,79,30.854,1.777,101,15,35,15,0.00000,0.00211,-0.03100,0.7669,0.60042,0.59981,0.01550,0.0742,-1.21319,-1.21377,0.02022,4.4570,0.00000,-0.00263,0.05038,-0.5937,0.66871,0.66648,0.00388,0.7669,-1.20710,-1.20848,-0.01415,4.8837,0.00000,0.00286,-0.04651,0.9648,0.56349,0.56326,0.04651,0.1237,-1.21071,-1.20808,0.00202,2.4182,0.00000,-0.00253,0.01938,-0.8906,0.63552,0.63163,0.07751,2.8696,-1.21199,-1.21541,-0.03640,8.2028
10.5160,C,-0.01686,0.00177,-2.13235,0.02131,-0.02983,0.02450,-0.23822,0.00958,9.48463,-0.483467,0.003301,-0.007808,0.875322,79,30.845,1.777,101,15,35,15,0.00000,0.00214,0.02713,0.7916,0.60053,0.59996,0.02713,0.1484,-1.21319,-1.21378,0.00202,4.6467,0.00000,-0.00263,0.03100,-0.6679,0.66882,0.66660,0.04651,0.8658,-1.20708,-1.20843,0.04044,4.8837,0.00000,0.00289,0.02325,1.0390,0.56361,0.56347,0.06588,0.1237,-1.21073,-1.20815,-0.01011,2.4182,0.00000,-0.00250,0.01938,-0.9648,0.63563,0.63169,0.03876,2.7459,-1.21198,-1.21541,-0.03235,8.2028
10.5180,C,-0.01682,0.00175,-2.13228,0.00000,-0.01278,0.03302,-0.19154,-0.02274,9.54449,-0.483496,0.003298,-0.007785,0.875306,79,30.845,1.812,101,15,35,15,0.00000,0.00214,0.03488,0.7669,0.60065,0.60005,-0.02325,-0.0495,-1.21319,-1.21377,0.03235,4.5044,0.00000,-0.00263,0.03876,-0.5937,0.66892,0.66670,0.10076,0.7669,-1.20706,-1.20841,0.03842,4.8837,0.00000,0.00286,-0.04651,0.9648,0.56373,0.56356,0.08139,0.1237,-1.21074,-1.20818,-0.01415,2.4182,0.00000,-0.00247,0.03876,-1.0885,0.63574,0.63175,0.05038,2.9439,-1.21197,-1.21540,0.01011,8.2502
10.5200,C,-0.01675,0.00170,-2.13222,0.02557,-0.03302,0.02450,-0.19154,-0.02274,9.54449,-0.483520,0.003307,-0.007743,0.875293,79,30.854,1.777,101,15,36,15,0.00000,0.00217,0.09689,0.6927,0.60077,0.60018,0.07363,0.0247,-1.21320,-1.21377,0.04448,4.5044,0.00000,-0.00263,0.07363,-0.5690,0.66902,0.66673,0.03488,0.7916,-1.20704,-1.20840,-0.00809,5.0260,0.00000,0.00289,0.00000,0.8906,0.56385,0.56366,0.05426,0.0742,-1.21075,-1.20822,-0.03640,2.4656,0.00000,-0.00250,-0.03876,-1.0637,0.63585,0.63187,0.07363,2.8449,-1.21196,-1.21538,0.02831,8.2028
10.5220,C,-0.01670,0.00167,-2.13215,0.01278,-0.00320,0.04155,-0.19154,-0.02274,9.54449,-0.483553,0.003305,-0.007715,0.875275,79,30.854,1.812,101,15,36,15,0.00000,0.00214,0.01550,0.6927,0.60088,0.60030,0.01550,-0.0247,-1.21320,-1.21378,0.01618,4.5044,0.00000,-0.00263,0.06588,-0.5690,0.66912,0.66679,0.09301,1.0390,-1.20702,-1.20840,-0.03235,4.8837,0.00000,0.00286,-0.05426,0.9895,0.56398,0.56381,0.06588,0.0742,-1.21077,-1.20822,-0.00202,2.3233,0.00000,-0.00244,0.03876,-1.0637,0.63596,0.63187,0.03876,2.9439,-1.21195,-1.21538,0.02831,8.2976
10.5240,C,-0.01666,0.00164,-2.13208,0.00959,-0.01278,0.02770,-0.14485,0.07901,9.53970,-0.483582,0.003308,-0.007687,0.875259,79,30.845,1.812,101,15,36,15,0.00000,0.00214,-0.01550,0.8658,0.60100,0.60039,0.02325,0.0247,-1.21320,-1.21378,0.01415,4.5044,0.00000,-0.00266,0.00775,-0.5690,0.66923,0.66688,0.04651,0.8906,-1.20700,-1.20837,-0.00607,4.8837,0.00000,0.00289,0.00775,1.0637,0.56410,0.56390,0.05038,0.0742,-1.21078,-1.20827,-0.01011,2.5130,0.00000,-0.00244,0.00388,-1.1132,0.63607,0.63202,0.03876,2.9191,-1.21194,-1.21541,-0.02831,8.2502
10.5260,C,-0.01663,0.00164,-2.13205,0.00852,-0.00639,0.02557,-0.14485,0.07901,9.53970,-0.483594,0.003305,-0.007675,0.875252,79,30.845,1.777,101,15,36,15,0.00000,0.00211,0.00000,0.7669,0.60111,0.60039,0.02325,0.0247,-1.21320,-1.21378,0.02426,4.5993,0.00000,-0.00266,0.01163,-0.4453,0.66933,0.66688,0.04651,0.8906,-1.20697,-1.20833,0.01618,4.9786,0.00000,0.00286,-0.05813,0.9401,0.56422,0.56390,0.05038,0.0742,-1.21080,-1.20827,-0.01011,2.5130,0.00000,-0.00244,0.00000,-1.1874,0.63618,0.63202,0.03876,2.9191,-1.21193,-1.21540,0.00000,8.2502
10.5280,C,-0.01656,0.00156,-2.13193,0.00107,-0.02876,0.02876,-0.08380,0.05148,9.56843,-0.483647,0.003321,-0.007623,0.875223,79,30.845,1.846,101,15,36,15,0.00000,0.00217,0.05813,0.6679,0.60123,0.60060,0.00000,0.0495,-1.21320,-1.21380,-0.01213,4.5044,0.00000,-0.00269,-0.03876,-0.5690,0.66943,0.66700,0.11239,0.8658,-1.20695,-1.20832,-0.00809,4.8837,0.00000,0.00292,0.04263,0.9401,0.56434,0.56405,0.02325,0.0742,-1.21081,-1.20835,-0.02629,2.6552,0.00000,-0.00241,0.03100,-1.0637,0.63629,0.63214,0.09301,3.0675,-1.21192,-1.21540,0.00000,8.2502
10.5300,C,-0.01649,0.00153,-2.13185,0.01598,-0.01491,0.04261,-0.08380,0.05148,9.56843,-0.483685,0.003321,-0.007587,0.875203,79,30.845,1.812,101,15,36,15,0.00000,0.00214,0.05038,0.9401,0.60134,0.60069,0.03876,0.0247,-1.21321,-1.21378,0.01415,4.4570,0.00000,-0.00266,0.03488,-0.5690,0.66954,0.66706,0.04263,1.0390,-1.20693,-1.20829,0.02426,4.8363,0.00000,0.00289,0.00775,1.0390,0.56446,0.56426,0.07751,0.0742,-1.21082,-1.20840,-0.00404,2.6078,0.00000,-0.00244,-0.04263,-1.1627,0.63640,0.63220,-0.01163,3.1418,-1.21191,-1.21541,-0.03437,8.2502
10.5320,C,-0.01644,0.00148,-2.13177,0.00533,-0.01811,0.03196,-0.08380,0.05148,9.56843,-0.483717,0.003329,-0.007554,0.875186,79,30.845,1.812,101,15,36,15,0.00000,0.00214,0.03876,0.6927,0.60146,0.60081,0.05426,-0.0247,-1.21321,-1.21380,-0.00404,4.5044,0.00000,-0.00272,-0.07751,-0.5195,0.66964,0.66715,0.11627,0.9895,-1.20691,-1.20824,0.02426,4.9786,0.00000,0.00292,0.02325,1.0390,0.56458,0.56435,0.05813,0.0742,-1.21084,-1.20845,-0.02831,2.6078,0.00000,-0.00238,0.01163,-1.2122,0.63651,0.63232,0.07751,3.1170,-1.21190,-1.21540,-0.01213,8.2502
10.5340,C,-0.01642,0.00146,-2.13169,0.00213,-0.00746,0.04155,-0.10534,0.04669,9.53611,-0.483752,0.003332,-0.007538,0.875166,79,30.845,1.846,101,15,36,15,0.00000,0.00214,-0.00775,0.7916,0.60157,0.60096,0.05426,0.0000,-1.21321,-1.21378,0.02224,4.4570,0.00000,-0.00266,0.08914,-0.5442,0.66974,0.66724,0.09301,1.1132,-1.20689,-1.20824,-0.00404,5.0260,0.00000,0.00289,-0.05038,0.8658,0.56470,0.56447,0.00388,0.1732,-1.21085,-1.20848,0.01415,2.6552,0.00000,-0.00241,-0.06588,-1.1627,0.63662,0.63236,0.01163,3.1170,-1.21189,-1.21540,-0.02022,8.2976
10.5360,C,-0.01637,0.00142,-2.13163,0.00000,-0.01811,0.03302,-0.10534,0.04669,9.53611,-0.483781,0.003338,-0.007509,0.875151,79,30.845,1.948,101,15,36,15,0.00000,0.00211,0.00388,0.7669,0.60169,0.60105,0.01550,0.0247,-1.21321,-1.21378,-0.01011,4.5044,0.00000,-0.00266,0.08139,-0.4700,0.66985,0.66727,0.07751,0.9895,-1.20687,-1.20822,-0.00404,4.8363,0.00000,0.00289,-0.06201,0.9401,0.56482,0.56459,0.02325,0.2226,-1.21086,-1.20848,0.01415,2.6552,0.00000,-0.00235,0.03876,-1.2122,0.63673,0.63242,0.03876,3.1665,-1.21188,-1.21538,0.00202,8.2502
10.5380,C,-0.01635,0.00139,-2.13155,0.00107,-0.01704,0.03089,0.03591,0.12929,9.51935,-0.483814,0.003345,-0.007489,0.875132,79,30.845,1.846,101,15,36,15,0.00000,0.00211,0.00388,0.7916,0.60180,0.60117,0.04651,0.0000,-1.21321,-1.21382,-0.04044,4.4570,0.00000,-0.00272,-0.05426,-0.5937,0.66995,0.66733,0.01550,1.2864,-1.20684,-1.20818,0.04246,4.8363,0.00000,0.00289,-0.05426,1.0637,0.56494,0.56472,-0.03876,0.1732,-1.21088,-1.20856,0.00000,2.7027,0.00000,-0.00235,0.04263,-1.1874,0.63684,0.63260,0.11627,3.1418,-1.21187,-1.21540,-0.02224,8.2976
10.5400,C,-0.01631,0.00137,-2.13149,-0.00533,-0.00639,0.03196,0.03591,0.12929,9.51935,-0.483841,0.003345,-0.007470,0.875118,79,30.845,1.846,101,15,36,15,0.00000,0.00211,-0.00775,0.6927,0.60192,0.60127,0.03488,0.0495,-1.21321,-1.21382,-0.04044,4.4570,0.00000,-0.00266,0.08139,-0.5442,0.67005,0.66739,0.07751,1.2864,-1.20682,-1.20818,0.00404,4.9786,0.00000,0.00295,0.03876,0.8658,0.56506,0.56478,0.01550,0.0742,-1.21089,-1.20857,-0.01011,2.6078,0.00000,-0.00238,-0.05038,-1.1874,0.63694,0.63266,0.11627,3.3397,-1.21186,-1.21538,0.01011,8.2502
10.5420,C,-0.01627,0.00136,-2.13144,0.00213,-0.00107,0.01491,0.03591,0.12929,9.51935,-0.483864,0.003342,-0.007450,0.875105,79,30.845,1.880,101,15,36,15,0.00000,0.00208,-0.01550,0.7669,0.60203,0.60145,0.02713,0.0247,-1.21321,-1.21377,0.05459,4.5044,0.00000,-0.00272,0.00000,-0.5442,0.67015,0.66748,0.00000,1.3111,-1.20680,-1.20815,-0.00404,4.8837,0.00000,0.00289,-0.05038,0.9895,0.56518,0.56496,0.08914,0.1732,-1.21090,-1.20862,-0.00202,2.5130,0.00000,-0.00235,-0.00775,-1.1627,0.63705,0.63275,0.04263,3.1912,-1.21185,-1.21541,-0.04853,8.2976
10.5440,C,-0.01624,0.00129,-2.13134,0.01065,-0.01704,0.02770,0.02155,0.11492,9.46308,-0.483908,0.003365,-0.007415,0.875081,79,30.845,1.846,101,15,37,15,0.00000,0.00211,0.02325,0.6927,0.60215,0.60154,0.03100,0.0742,-1.21322,-1.21377,0.04044,4.4570,0.00000,-0.00272,-0.01938,-0.5442,0.67026,0.66754,0.06201,1.2617,-1.20678,-1.20813,0.01011,5.0260,0.00000,0.00295,0.02325,0.8658,0.56530,0.56502,0.00388,0.1484,-1.21092,-1.20863,-0.00809,2.7027,0.00000,-0.00232,0.00000,-1.3111,0.63716,0.63281,0.06201,3.3397,-1.21184,-1.21541,-0.04448,8.2976
10.5460,C,-0.01620,0.00127,-2.13131,0.01811,-0.01704,0.02344,0.02155,0.11492,9.46308,-0.483920,0.003366,-0.007395,0.875075,79,30.845,1.914,101,15,37,15,0.00000,0.00214,0.08139,0.7669,0.60226,0.60163,0.04651,0.0742,-1.21322,-1.21378,0.01415,4.4570,0.00000,-0.00272,0.01550,-0.4453,0.67036,0.66766,0.12789,1.2122,-1.20676,-1.20810,-0.01415,4.9786,0.00000,0.00292,-0.02325,0.9401,0.56542,0.56517,0.09301,0.1484,-1.21093,-1.20863,0.02629,2.7027,0.00000,-0.00232,0.00000,-1.1874,0.63727,0.63284,0.01163,3.4386,-1.21183,-1.21540,-0.01820,8.2976
10.5480,C,-0.01619,0.00124,-2.13126,-0.01278,-0.00852,0.02450,0.03831,0.10654,9.54927,-0.483943,0.003375,-0.007383,0.875062,79,30.845,1.880,101,15,37,15,0.00000,0.00214,0.08139,0.7669,0.60238,0.60175,0.08914,0.0495,-1.21322,-1.21378,0.01415,4.4570,0.00000,-0.00272,0.01550,-0.4453,0.67046,0.66763,-0.00388,1.4101,-1.20673,-1.20810,-0.01415,4.9786,0.00000,0.00292,-0.02325,0.9401,0.56555,0.56523,0.03100,0.1484,-1.21094,-1.20867,0.00404,2.7027,0.00000,-0.00232,0.00388,-1.1874,0.63738,0.63296,0.08139,3.2902,-1.21182,-1.21540,-0.02831,8.3925
10.5500,C,-0.01615,0.00122,-2.13122,0.00320,-0.00213,0.00533,0.03831,0.10654,9.54927,-0.483958,0.003374,-0.007359,0.875054,79,30.837,1.880,101,15,37,15,0.00000,0.00211,0.04263,0.8411,0.60249,0.60184,0.07751,0.0000,-1.21322,-1.21378,0.01618,4.5044,0.00000,-0.00272,0.02713,-0.5690,0.67056,0.66772,0.04651,1.2617,-1.20671,-1.20807,-0.00404,4.8837,0.00000,0.00295,0.00000,0.7916,0.56567,0.56541,0.01163,0.1732,-1.21096,-1.20867,0.02022,2.6078,0.00000,-0.00232,-0.05038,-1.2617,0.63749,0.63305,0.13952,3.2902,-1.21181,-1.21536,0.02831,8.5821
10.5520,C,-0.01610,0.00119,-2.13121,0.00533,-0.00426,0.01065,0.03831,0.10654,9.54927,-0.483965,0.003373,-0.007332,0.875050,79,30.845,1.880,101,15,37,15,0.00000,0.00211,-0.00388,0.6927,0.60261,0.60202,0.07363,0.0495,-1.21322,-1.21378,0.02022,4.5044,0.00000,-0.00275,-0.00388,-0.5195,0.67067,0.66785,0.07363,1.3606,-1.20669,-1.20805,0.01011,5.1208,0.00000,0.00292,-0.03876,0.8658,0.56579,0.56556,0.08526,0.0495,-1.21097,-1.20871,0.00000,2.6552,0.00000,-0.00226,0.05813,-1.1874,0.63760,0.63308,0.06976,3.3644,-1.21180,-1.21538,0.00404,8.3925
10.5540,C,-0.01607,0.00114,-2.13119,-0.00959,-0.01917,0.00533,0.02993,0.14245,9.42597,-0.483972,0.003389,-0.007309,0.875047,79,30.837,1.914,101,15,37,15,0.00000,0.00211,0.01938,0.7669,0.60272,0.60211,0.02713,0.0247,-1.21322,-1.21378,0.01415,4.4570,0.00000,-0.00278,-0.02713,-0.5442,0.67077,0.66791,0.07751,1.2864,-1.20667,-1.20803,0.01011,5.0260,0.00000,0.00295,0.01938,0.8658,0.56591,0.56562,0.06201,0.2226,-1.21098,-1.20873,-0.00809,2.6552,0.00000,-0.00226,-0.01938,-1.2864,0.63771,0.63323,0.10076,3.4634,-1.21179,-1.21538,0.00000,8.3925
10.5560,C,-0.01605,0.00111,-2.13119,-0.00959,0.00000,0.00000,0.02993,0.14245,9.42597,-0.483972,0.003398,-0.007294,0.875046,79,30.845,1.914,101,15,37,15,0.00000,0.00214,0.06976,0.9401,0.60284,0.60217,0.05038,0.0247,-1.21322,-1.21378,0.01618,4.5044,0.00000,-0.00275,0.02325,-0.5442,0.67087,0.66800,0.12402,1.3111,-1.20664,-1.20802,0.01213,4.8837,0.00000,0.00292,-0.04651,0.8906,0.56603,0.56568,0.00775,0.0742,-1.21100,-1.20876,-0.02426,2.6552,0.00000,-0.00229,-0.01163,-1.1627,0.63782,0.63323,0.10076,3.4634,-1.21178,-1.21538,0.00000,8.3925
10.5580,C,-0.01603,0.00108,-2.13118,-0.00533,-0.00639,0.00852,0.05986,0.10175,9.49540,-0.483978,0.003406,-0.007274,0.875043,79,30.845,1.880,101,15,37,15,0.00000,0.00211,0.00000,0.8658,0.60295,0.60233,-0.02325,0.0247,-1.21323,-1.21378,0.04651,4.4570,0.00000,-0.00278,0.00000,-0.4206,0.67097,0.66806,0.09689,1.5585,-1.20662,-1.20800,-0.00809,4.9786,0.00000,0.00292,-0.04263,0.9648,0.56615,0.56587,0.01550,0.1484,-1.21101,-1.20876,0.02831,2.6078,0.00000,-0.00226,-0.00775,-1.2864,0.63792,0.63338,0.00388,3.5376,-1.21177,-1.21538,0.00000,8.3925
10.5600,C,-0.01601,0.00107,-2.13117,-0.00213,-0.00107,-0.00107,0.05986,0.10175,9.49540,-0.483980,0.003405,-0.007263,0.875042,79,30.845,1.914,101,15,37,15,0.00000,0.00214,0.05426,0.8411,0.60307,0.60239,0.01163,0.0742,-1.21323,-1.21380,-0.01415,4.5044,0.00000,-0.00272,0.07363,-0.5937,0.67108,0.66812,0.07363,1.4843,-1.20660,-1.20800,-0.01820,5.0734,0.00000,0.00295,-0.00388,0.7916,0.56627,0.56596,0.05038,0.1237,-1.21102,-1.20881,-0.01415,2.6078,0.00000,-0.00229,-0.05813,-1.1874,0.63803,0.63345,0.06588,3.3891,-1.21176,-1.21538,-0.00809,8.3925
10.5620,C,-0.01600,0.00107,-2.13117,-0.02024,0.00320,-0.00746,0.05986,0.10175,9.49540,-0.483979,0.003404,-0.007257,0.875043,79,30.837,1.948,101,15,37,15,0.00000,0.00211,0.00388,0.8411,0.60318,0.60257,0.01938,0.0495,-1.21323,-1.21378,0.01011,4.4570,0.00000,-0.00278,0.00775,-0.4453,0.67118,0.66821,0.04263,1.4843,-1.20658,-1.20796,0.01415,5.0260,0.00000,0.00295,0.00000,0.8658,0.56639,0.56614,0.07751,0.0495,-1.21103,-1.20879,0.01820,2.7975,0.00000,-0.00229,-0.08526,-1.2617,0.63814,0.63360,0.15890,3.5376,-1.21174,-1.21536,0.02629,8.4399
10.5640,C,-0.01596,0.00104,-2.13117,-0.00107,-0.01172,-0.00959,0.03711,0.06704,9.42597,-0.483979,0.003409,-0.007235,0.875043,79,30.845,1.914,101,15,37,15,0.00000,0.00211,-0.02325,0.6927,0.60330,0.60266,-0.01550,0.0247,-1.21323,-1.21380,-0.01820,4.4570,0.00000,-0.00275,0.04651,-0.5690,0.67128,0.66827,0.06201,1.6080,-1.20655,-1.20796,-0.00809,5.0260,0.00000,0.00292,-0.05426,0.9401,0.56651,0.56626,0.07751,0.0000,-1.21105,-1.20886,-0.03640,2.7975,0.00000,-0.00223,-0.02325,-1.2617,0.63825,0.63366,0.04263,3.5871,-1.21173,-1.21538,-0.01415,8.4399
10.5660,C,-0.01593,0.00101,-2.13118,0.00107,-0.00533,-0.01172,0.03711,0.06704,9.42597,-0.483978,0.003414,-0.007215,0.875044,79,30.845,1.948,101,15,37,15,0.00000,0.00214,0.03876,0.7669,0.60341,0.60275,0.05813,0.0742,-1.21323,-1.21378,0.02022,4.4570,0.00000,-0.00275,0.00000,-0.5690,0.67138,0.66836,0.09301,1.4596,-1.20653,-1.20791,0.00000,4.9786,0.00000,0.00295,0.00000,0.9401,0.56663,0.56632,0.04651,0.0742,-1.21106,-1.20884,0.01618,2.6552,0.00000,-0.00226,-0.02325,-1.1132,0.63836,0.63372,0.03876,3.5623,-1.21172,-1.21538,0.00607,8.3925
10.5680,C,-0.01590,0.00101,-2.13121,0.00320,0.01278,-0.02024,0.04908,0.10175,9.47864,-0.483964,0.003408,-0.007201,0.875052,79,30.845,1.983,101,15,37,15,0.00000,0.00214,0.01938,0.7669,0.60353,0.60278,-0.01550,0.0742,-1.21323,-1.21380,-0.02224,4.4570,0.00000,-0.00275,0.03100,-0.4206,0.67149,0.66845,0.09301,1.5585,-1.20651,-1.20789,0.00000,4.9786,0.00000,0.00295,0.01938,1.0637,0.56675,0.56644,0.04263,0.0495,-1.21107,-1.20887,0.00000,2.6078,0.00000,-0.00229,-0.08914,-1.2122,0.63847,0.63381,0.05038,3.5871,-1.21171,-1.21538,-0.02629,8.3925
10.5700,C,-0.01587,0.00102,-2.13124,-0.00320,0.01491,-0.01172,0.04908,0.10175,9.47864,-0.483950,0.003394,-0.007193,0.875060,79,30.845,1.948,101,15,37,15,0.00000,0.00211,-0.00775,0.7669,0.60364,0.60293,0.08526,0.0495,-1.21323,-1.21378,0.02224,4.4570,0.00000,-0.00275,0.02713,-0.5195,0.67159,0.66848,0.01550,1.5833,-1.20649,-1.20788,0.00607,4.9786,0.00000,0.00295,0.00775,0.7669,0.56687,0.56668,0.03488,0.1484,-1.21109,-1.20889,0.00202,2.7975,0.00000,-0.00223,-0.04651,-1.3111,0.63858,0.63390,0.06588,3.5871,-1.21170,-1.21536,0.00809,8.4399
10.5720,C,-0.01585,0.00100,-2.13127,0.00213,-0.00213,-0.02557,0.04908,0.10175,9.47864,-0.483935,0.003397,-0.007175,0.875068,79,30.837,1.983,101,15,37,15,0.00000,0.00211,-0.03100,0.7669,0.60376,0.60311,0.03100,0.0495,-1.21323,-1.21378,-0.00404,4.4570,0.00000,-0.00275,0.00388,-0.5442,0.67169,0.66860,0.09689,1.4101,-1.20646,-1.20789,-0.03437,5.0734,0.00000,0.00295,-0.01938,0.8658,0.56699,0.56683,0.06201,0.0000,-1.21110,-1.20890,0.00809,2.6552,0.00000,-0.00226,-0.03100,-1.2617,0.63869,0.63399,0.07363,3.5376,-1.21169,-1.21538,-0.02224,8.3925
