t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.1000,-0.00056,0.00003,0.46202,1.00000,0.00000,-0.00130,0.00000,0.00850,0.00001,0.30095,0.30051,0.00272,0.00019,2,0.03482,0,0.04900,0.01900,0.0028,0.0011,0.002721,-0.000685,31.5846,0.002421,-0.000644,32.5733,0.002672,-0.000577,31.4080,0.002377,-0.000462,32.4159,-0.00010,0.00003,-0.55178,1.10960,-0.55516,0.00016,0.00010,-0.00027,-0.55179,1.10962,-0.55517,0.00037,-0.00040,0.00003,-0.00040,0.00003,-0.00016,0.00527,-0.00610,-1.32912,0.08446,0.02093,0.00007,0.01235,-0.00926,-1.32189,0.08240,0.01638,-0.00317,-0.00009,-0.00320,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1050,-0.00055,0.00003,0.46203,1.00000,0.00000,-0.00124,0.00000,0.00851,0.00002,0.30096,0.30051,0.00260,0.00021,2,0.03482,0,0.04900,0.01900,0.0028,0.0011,0.002744,-0.000723,31.5937,0.002449,-0.000679,32.5829,0.002690,-0.000617,31.3987,0.002401,-0.000499,32.4082,-0.00010,0.00001,-0.55185,1.10938,-0.55497,0.00019,0.00010,-0.00029,-0.55186,1.10940,-0.55498,0.00040,-0.00045,0.00003,-0.00045,0.00003,-0.00016,0.00603,-0.00497,-1.32844,0.08516,0.02208,0.00007,0.01307,-0.00846,-1.32046,0.08289,0.01754,-0.00308,-0.00011,-0.00311,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1100,-0.00053,0.00003,0.46205,1.00000,0.00000,-0.00118,0.00000,0.00851,0.00002,0.30097,0.30051,0.00248,0.00023,2,0.03482,0,0.04900,0.01900,0.0029,0.0012,0.002763,-0.000761,31.6033,0.002473,-0.000715,32.5928,0.002704,-0.000657,31.3891,0.002420,-0.000536,32.3999,-0.00010,-0.00001,-0.55192,1.10916,-0.55478,0.00023,0.00010,-0.00031,-0.55192,1.10918,-0.55480,0.00044,-0.00050,0.00004,-0.00050,0.00004,-0.00016,0.00681,-0.00395,-1.32787,0.08573,0.02325,0.00007,0.01382,-0.00778,-1.31910,0.08324,0.01871,-0.00299,-0.00013,-0.00302,-0.00013,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1150,-0.00052,0.00004,0.46206,1.00000,0.00000,-0.00113,0.00000,0.00851,0.00002,0.30098,0.30051,0.00237,0.00025,2,0.03482,0,0.04900,0.01900,0.0030,0.0013,0.002780,-0.000800,31.6133,0.002493,-0.000751,32.6029,0.002716,-0.000697,31.3790,0.002435,-0.000573,32.3910,-0.00010,-0.00003,-0.55198,1.10894,-0.55460,0.00026,0.00010,-0.00033,-0.55198,1.10896,-0.55461,0.00047,-0.00055,0.00004,-0.00055,0.00004,-0.00017,0.00762,-0.00301,-1.32740,0.08619,0.02443,0.00006,0.01459,-0.00720,-1.31781,0.08347,0.01990,-0.00290,-0.00015,-0.00293,-0.00015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1200,-0.00051,0.00004,0.46207,1.00000,0.00000,-0.00107,0.00000,0.00852,0.00003,0.30099,0.30051,0.00226,0.00028,2,0.03482,0,0.04900,0.01900,0.0031,0.0014,0.002794,-0.000839,31.6239,0.002510,-0.000787,32.6134,0.002724,-0.000738,31.3686,0.002446,-0.000611,32.3816,-0.00010,-0.00005,-0.55203,1.10871,-0.55442,0.00030,0.00010,-0.00035,-0.55204,1.10874,-0.55444,0.00051,-0.00060,0.00004,-0.00061,0.00004,-0.00017,0.00845,-0.00214,-1.32702,0.08657,0.02562,0.00006,0.01540,-0.00671,-1.31657,0.08361,0.02110,-0.00282,-0.00017,-0.00285,-0.00017,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1250,-0.00049,0.00005,0.46209,1.00000,0.00000,-0.00102,0.00000,0.00852,0.00003,0.30100,0.30051,0.00215,0.00030,2,0.03482,0,0.04900,0.01900,0.0032,0.0015,0.002807,-0.000878,31.6349,0.002525,-0.000823,32.6242,0.002731,-0.000778,31.3578,0.002455,-0.000649,32.3716,-0.00011,-0.00008,-0.55208,1.10849,-0.55424,0.00034,0.00010,-0.00038,-0.55209,1.10852,-0.55426,0.00055,-0.00066,0.00004,-0.00066,0.00004,-0.00017,0.00931,-0.00133,-1.32671,0.08688,0.02682,0.00005,0.01623,-0.00629,-1.31538,0.08367,0.02231,-0.00274,-0.00019,-0.00277,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1300,-0.00048,0.00006,0.46210,1.00000,0.00000,-0.00097,0.00000,0.00852,0.00003,0.30101,0.30051,0.00204,0.00032,2,0.03482,0,0.04900,0.01900,0.0032,0.0015,0.002818,-0.000918,31.6465,0.002537,-0.000860,32.6355,0.002736,-0.000820,31.3465,0.002462,-0.000687,32.3612,-0.00011,-0.00010,-0.55213,1.10827,-0.55406,0.00038,0.00010,-0.00040,-0.55214,1.10830,-0.55409,0.00059,-0.00071,0.00004,-0.00071,0.00004,-0.00018,0.01020,-0.00057,-1.32648,0.08714,0.02803,0.00005,0.01709,-0.00594,-1.31422,0.08367,0.02352,-0.00266,-0.00020,-0.00269,-0.00020,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1350,-0.00047,0.00006,0.46211,1.00000,0.00000,-0.00092,0.00000,0.00853,0.00004,0.30102,0.30051,0.00194,0.00035,2,0.03482,0,0.04900,0.01900,0.0033,0.0016,0.002827,-0.000957,31.6585,0.002548,-0.000897,32.6472,0.002739,-0.000861,31.3349,0.002467,-0.000726,32.3504,-0.00011,-0.00013,-0.55217,1.10805,-0.55390,0.00042,0.00010,-0.00043,-0.55219,1.10808,-0.55392,0.00064,-0.00076,0.00004,-0.00077,0.00004,-0.00018,0.01111,0.00014,-1.32631,0.08736,0.02925,0.00005,0.01798,-0.00565,-1.31309,0.08361,0.02475,-0.00258,-0.00022,-0.00262,-0.00022,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1400,-0.00045,0.00007,0.46212,1.00000,0.00000,-0.00087,0.00000,0.00853,0.00004,0.30103,0.30051,0.00184,0.00038,2,0.03482,0,0.04900,0.01900,0.0034,0.0017,0.002835,-0.000997,31.6710,0.002557,-0.000934,32.6593,0.002740,-0.000903,31.3228,0.002470,-0.000764,32.3390,-0.00011,-0.00016,-0.55222,1.10783,-0.55373,0.00047,0.00010,-0.00046,-0.55223,1.10787,-0.55376,0.00068,-0.00082,0.00003,-0.00082,0.00004,-0.00018,0.01205,0.00082,-1.32620,0.08754,0.03048,0.00004,0.01890,-0.00541,-1.31198,0.08351,0.02599,-0.00251,-0.00023,-0.00255,-0.00023,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1450,-0.00044,0.00008,0.46213,1.00000,0.00000,-0.00082,0.00000,0.00853,0.00005,0.30104,0.30051,0.00174,0.00040,2,0.03482,0,0.04900,0.01900,0.0035,0.0018,0.002843,-0.001038,31.6839,0.002565,-0.000972,32.6718,0.002741,-0.000945,31.3104,0.002471,-0.000803,32.3273,-0.00011,-0.00020,-0.55225,1.10762,-0.55357,0.00052,0.00010,-0.00049,-0.55227,1.10766,-0.55360,0.00073,-0.00087,0.00003,-0.00087,0.00003,-0.00019,0.01301,0.00147,-1.32615,0.08769,0.03172,0.00004,0.01984,-0.00522,-1.31090,0.08338,0.02724,-0.00244,-0.00024,-0.00248,-0.00024,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1500,-0.00043,0.00009,0.46215,1.00000,0.00001,-0.00077,0.00000,0.00854,0.00005,0.30105,0.30051,0.00164,0.00043,2,0.03482,0,0.04900,0.01900,0.0035,0.0018,0.002849,-0.001078,31.6974,0.002573,-0.001010,32.6848,0.002740,-0.000987,31.2975,0.002472,-0.000843,32.3151,-0.00011,-0.00023,-0.55229,1.10740,-0.55341,0.00057,0.00010,-0.00053,-0.55231,1.10745,-0.55345,0.00078,-0.00092,0.00003,-0.00093,0.00003,-0.00019,0.01400,0.00209,-1.32615,0.08783,0.03297,0.00003,0.02081,-0.00507,-1.30983,0.08321,0.02850,-0.00237,-0.00025,-0.00242,-0.00025,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1550,-0.00042,0.00009,0.46216,1.00000,0.00001,-0.00073,0.00000,0.00854,0.00006,0.30106,0.30051,0.00155,0.00046,2,0.03483,0,0.04900,0.01900,0.0036,0.0019,0.002855,-0.001119,31.7112,0.002579,-0.001048,32.6982,0.002739,-0.001029,31.2842,0.002471,-0.000882,32.3024,-0.00011,-0.00027,-0.55232,1.10719,-0.55326,0.00062,0.00010,-0.00056,-0.55234,1.10725,-0.55329,0.00083,-0.00097,0.00002,-0.00098,0.00002,-0.00019,0.01501,0.00270,-1.32619,0.08795,0.03423,0.00003,0.02180,-0.00495,-1.30877,0.08302,0.02977,-0.00231,-0.00026,-0.00235,-0.00026,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1600,-0.00041,0.00010,0.46217,1.00000,0.00001,-0.00068,0.00000,0.00854,0.00007,0.30106,0.30051,0.00145,0.00049,2,0.03483,0,0.04900,0.01900,0.0037,0.0020,0.002860,-0.001160,31.7256,0.002585,-0.001086,32.7120,0.002737,-0.001072,31.2704,0.002469,-0.000922,32.2893,-0.00011,-0.00031,-0.55235,1.10699,-0.55311,0.00067,0.00010,-0.00060,-0.55237,1.10704,-0.55315,0.00089,-0.00103,0.00002,-0.00103,0.00002,-0.00020,0.01606,0.00328,-1.32628,0.08805,0.03550,0.00003,0.02282,-0.00487,-1.30772,0.08281,0.03105,-0.00224,-0.00027,-0.00229,-0.00027,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1650,-0.00040,0.00011,0.46218,1.00000,0.00001,-0.00064,0.00000,0.00854,0.00007,0.30107,0.30051,0.00137,0.00052,2,0.03483,0,0.04900,0.01900,0.0037,0.0021,0.002865,-0.001201,31.7403,0.002590,-0.001124,32.7263,0.002734,-0.001115,31.2563,0.002467,-0.000962,32.2758,-0.00011,-0.00035,-0.55238,1.10679,-0.55296,0.00073,0.00010,-0.00064,-0.55240,1.10685,-0.55300,0.00094,-0.00108,0.00001,-0.00108,0.00001,-0.00020,0.01713,0.00385,-1.32641,0.08815,0.03677,0.00002,0.02387,-0.00482,-1.30668,0.08258,0.03233,-0.00218,-0.00028,-0.00223,-0.00028,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1700,-0.00039,0.00012,0.46219,1.00000,0.00001,-0.00060,0.00000,0.00855,0.00008,0.30108,0.30051,0.00128,0.00055,2,0.03483,0,0.04900,0.01900,0.0038,0.0021,0.002870,-0.001242,31.7556,0.002595,-0.001162,32.7410,0.002731,-0.001158,31.2417,0.002464,-0.001002,32.2618,-0.00011,-0.00039,-0.55241,1.10659,-0.55282,0.00079,0.00010,-0.00068,-0.55243,1.10665,-0.55286,0.00100,-0.00113,0.00001,-0.00113,0.00001,-0.00020,0.01822,0.00441,-1.32657,0.08824,0.03806,0.00002,0.02495,-0.00479,-1.30563,0.08233,0.03363,-0.00212,-0.00029,-0.00218,-0.00028,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1750,-0.00038,0.00013,0.46220,1.00000,0.00001,-0.00056,0.00000,0.00855,0.00009,0.30109,0.30051,0.00119,0.00059,2,0.03483,0,0.04900,0.01900,0.0039,0.0022,0.002874,-0.001283,31.7712,0.002599,-0.001201,32.7561,0.002727,-0.001202,31.2266,0.002461,-0.001043,32.2474,-0.00011,-0.00043,-0.55243,1.10639,-0.55268,0.00085,0.00010,-0.00073,-0.55245,1.10646,-0.55273,0.00106,-0.00118,-0.00000,-0.00118,0.00000,-0.00021,0.01935,0.00496,-1.32678,0.08833,0.03935,0.00002,0.02605,-0.00479,-1.30459,0.08207,0.03493,-0.00207,-0.00029,-0.00212,-0.00029,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1800,-0.00037,0.00015,0.46221,1.00000,0.00001,-0.00052,0.00000,0.00855,0.00010,0.30110,0.30051,0.00111,0.00062,2,0.03483,0,0.04900,0.01900,0.0039,0.0023,0.002879,-0.001325,31.7873,0.002603,-0.001239,32.7716,0.002723,-0.001246,31.2111,0.002457,-0.001083,32.2325,-0.00011,-0.00048,-0.55245,1.10620,-0.55254,0.00091,0.00010,-0.00078,-0.55248,1.10627,-0.55260,0.00113,-0.00123,-0.00001,-0.00123,-0.00000,-0.00021,0.02050,0.00550,-1.32701,0.08842,0.04065,0.00001,0.02718,-0.00481,-1.30355,0.08180,0.03624,-0.00201,-0.00030,-0.00207,-0.00030,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1850,-0.00036,0.00016,0.46222,1.00000,0.00001,-0.00048,0.00000,0.00855,0.00010,0.30111,0.30051,0.00103,0.00065,2,0.03483,0,0.04900,0.01900,0.0040,0.0023,0.002882,-0.001366,31.8038,0.002607,-0.001278,32.7876,0.002718,-0.001290,31.1952,0.002452,-0.001124,32.2172,-0.00011,-0.00053,-0.55247,1.10601,-0.55241,0.00098,0.00010,-0.00083,-0.55250,1.10609,-0.55247,0.00119,-0.00127,-0.00001,-0.00128,-0.00001,-0.00022,0.02167,0.00604,-1.32729,0.08850,0.04195,0.00001,0.02833,-0.00486,-1.30251,0.08152,0.03756,-0.00197,-0.00023,-0.00203,-0.00025,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1900,-0.00035,0.00017,0.46223,1.00000,0.00001,-0.00044,0.00000,0.00856,0.00011,0.30111,0.30051,0.00096,0.00069,2,0.03483,0,0.04900,0.01900,0.0041,0.0024,0.002886,-0.001408,31.8208,0.002611,-0.001317,32.8040,0.002713,-0.001334,31.1789,0.002447,-0.001165,32.2015,-0.00011,-0.00058,-0.55249,1.10582,-0.55227,0.00105,0.00010,-0.00088,-0.55252,1.10591,-0.55234,0.00126,-0.00132,-0.00001,-0.00133,-0.00001,-0.00022,0.02288,0.00657,-1.32759,0.08859,0.04327,0.00001,0.02951,-0.00493,-1.30147,0.08123,0.03889,-0.00193,-0.00018,-0.00199,-0.00019,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.1950,-0.00034,0.00019,0.46224,1.00000,0.00001,-0.00040,0.00000,0.00856,0.00012,0.30112,0.30051,0.00088,0.00073,2,0.03483,0,0.04900,0.01900,0.0041,0.0025,0.002890,-0.001450,31.8382,0.002615,-0.001356,32.8209,0.002707,-0.001379,31.1621,0.002442,-0.001207,32.1853,-0.00011,-0.00064,-0.55250,1.10564,-0.55215,0.00112,0.00010,-0.00093,-0.55254,1.10573,-0.55222,0.00133,-0.00137,-0.00001,-0.00138,-0.00001,-0.00022,0.02411,0.00709,-1.32792,0.08868,0.04459,0.00000,0.03072,-0.00501,-1.30042,0.08093,0.04022,-0.00189,-0.00015,-0.00195,-0.00016,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2000,-0.00033,0.00020,0.46225,1.00000,0.00001,-0.00037,0.00000,0.00856,0.00013,0.30113,0.30051,0.00081,0.00077,2,0.03483,0,0.04900,0.01900,0.0042,0.0025,0.002894,-0.001491,31.8560,0.002618,-0.001395,32.8381,0.002702,-0.001423,31.1449,0.002437,-0.001248,32.1687,-0.00011,-0.00070,-0.55252,1.10546,-0.55202,0.00119,0.00010,-0.00099,-0.55255,1.10556,-0.55210,0.00141,-0.00141,-0.00001,-0.00143,-0.00001,-0.00023,0.02537,0.00762,-1.32828,0.08877,0.04591,-0.00000,0.03195,-0.00512,-1.29936,0.08063,0.04156,-0.00184,-0.00012,-0.00191,-0.00013,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2050,-0.00032,0.00021,0.46226,1.00000,0.00001,-0.00033,0.00001,0.00856,0.00014,0.30114,0.30051,0.00074,0.00080,2,0.03483,0,0.04900,0.01900,0.0042,0.0026,0.002898,-0.001533,31.8743,0.002622,-0.001434,32.8558,0.002696,-0.001468,31.1272,0.002431,-0.001290,32.1517,-0.00011,-0.00076,-0.55253,1.10528,-0.55190,0.00127,0.00009,-0.00105,-0.55257,1.10539,-0.55198,0.00148,-0.00146,-0.00001,-0.00147,-0.00001,-0.00023,0.02665,0.00814,-1.32867,0.08887,0.04725,-0.00000,0.03321,-0.00524,-1.29829,0.08033,0.04291,-0.00180,-0.00010,-0.00187,-0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2100,-0.00031,0.00023,0.46227,1.00000,0.00001,-0.00030,0.00001,0.00857,0.00015,0.30114,0.30051,0.00067,0.00084,2,0.03483,0,0.04900,0.01900,0.0043,0.0027,0.002902,-0.001575,31.8929,0.002626,-0.001473,32.8739,0.002690,-0.001514,31.1091,0.002425,-0.001332,32.1342,-0.00011,-0.00082,-0.55254,1.10511,-0.55178,0.00135,0.00009,-0.00111,-0.55258,1.10522,-0.55187,0.00156,-0.00150,-0.00001,-0.00152,-0.00001,-0.00023,0.02796,0.00866,-1.32908,0.08897,0.04859,-0.00001,0.03449,-0.00538,-1.29722,0.08002,0.04426,-0.00176,-0.00009,-0.00183,-0.00010,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2150,-0.00030,0.00025,0.46228,1.00000,0.00001,-0.00027,0.00001,0.00857,0.00017,0.30115,0.30051,0.00060,0.00088,2,0.03483,0,0.04900,0.01900,0.0043,0.0027,0.002906,-0.001617,31.9121,0.002629,-0.001512,32.8924,0.002684,-0.001559,31.0905,0.002419,-0.001375,32.1163,-0.00012,-0.00088,-0.55255,1.10494,-0.55167,0.00143,0.00009,-0.00118,-0.55259,1.10505,-0.55176,0.00164,-0.00155,-0.00001,-0.00156,-0.00001,-0.00024,0.02930,0.00919,-1.32952,0.08908,0.04993,-0.00001,0.03580,-0.00553,-1.29614,0.07970,0.04562,-0.00172,-0.00008,-0.00179,-0.00009,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2200,-0.00029,0.00026,0.46229,1.00000,0.00001,-0.00024,0.00001,0.00857,0.00018,0.30116,0.30051,0.00054,0.00092,2,0.03483,0,0.04900,0.01900,0.0044,0.0028,0.002910,-0.001660,31.9316,0.002633,-0.001552,32.9114,0.002678,-0.001605,31.0715,0.002413,-0.001417,32.0980,-0.00012,-0.00095,-0.55256,1.10477,-0.55155,0.00151,0.00009,-0.00124,-0.55260,1.10489,-0.55165,0.00173,-0.00159,-0.00001,-0.00160,-0.00001,-0.00024,0.03067,0.00971,-1.32999,0.08920,0.05129,-0.00001,0.03714,-0.00570,-1.29505,0.07938,0.04699,-0.00167,-0.00007,-0.00176,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2250,-0.00028,0.00028,0.46230,1.00000,0.00001,-0.00021,0.00001,0.00857,0.00019,0.30116,0.30051,0.00047,0.00097,2,0.03483,0,0.04900,0.01900,0.0044,0.0028,0.002914,-0.001702,31.9516,0.002637,-0.001591,32.9308,0.002671,-0.001651,31.0521,0.002407,-0.001460,32.0792,-0.00012,-0.00102,-0.55257,1.10461,-0.55144,0.00160,0.00009,-0.00131,-0.55261,1.10473,-0.55154,0.00181,-0.00163,-0.00001,-0.00165,-0.00001,-0.00024,0.03207,0.01023,-1.33048,0.08932,0.05264,-0.00002,0.03851,-0.00588,-1.29395,0.07906,0.04836,-0.00163,-0.00007,-0.00172,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2300,-0.00028,0.00030,0.46231,1.00000,0.00001,-0.00018,0.00001,0.00858,0.00020,0.30117,0.30051,0.00041,0.00101,2,0.03483,0,0.04900,0.01900,0.0045,0.0029,0.002918,-0.001744,31.9720,0.002641,-0.001631,32.9506,0.002665,-0.001697,31.0323,0.002400,-0.001503,32.0600,-0.00012,-0.00109,-0.55257,1.10444,-0.55133,0.00169,0.00009,-0.00139,-0.55262,1.10458,-0.55144,0.00190,-0.00167,-0.00001,-0.00169,-0.00001,-0.00025,0.03349,0.01076,-1.33099,0.08945,0.05401,-0.00002,0.03990,-0.00608,-1.29284,0.07874,0.04974,-0.00159,-0.00007,-0.00168,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2350,-0.00027,0.00032,0.46231,1.00000,0.00002,-0.00015,0.00001,0.00858,0.00022,0.30118,0.30051,0.00035,0.00105,2,0.03483,0,0.04900,0.01900,0.0045,0.0030,0.002922,-0.001786,31.9928,0.002645,-0.001670,32.9708,0.002658,-0.001743,31.0120,0.002393,-0.001546,32.0403,-0.00012,-0.00117,-0.55258,1.10428,-0.55123,0.00178,0.00009,-0.00146,-0.55263,1.10443,-0.55134,0.00199,-0.00171,-0.00001,-0.00173,-0.00001,-0.00025,0.03494,0.01128,-1.33153,0.08958,0.05537,-0.00002,0.04131,-0.00629,-1.29172,0.07841,0.05113,-0.00156,-0.00007,-0.00165,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2400,-0.00026,0.00034,0.46232,1.00000,0.00002,-0.00012,0.00001,0.00858,0.00023,0.30118,0.30051,0.00029,0.00110,2,0.03483,0,0.04900,0.01900,0.0046,0.0030,0.002926,-0.001828,32.0140,0.002649,-0.001710,32.9914,0.002651,-0.001790,30.9912,0.002387,-0.001589,32.0203,-0.00012,-0.00125,-0.55258,1.10413,-0.55112,0.00187,0.00009,-0.00154,-0.55263,1.10428,-0.55124,0.00209,-0.00174,-0.00001,-0.00176,-0.00001,-0.00026,0.03642,0.01181,-1.33210,0.08972,0.05675,-0.00003,0.04276,-0.00651,-1.29060,0.07808,0.05252,-0.00152,-0.00007,-0.00161,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2450,-0.00025,0.00036,0.46233,1.00000,0.00002,-0.00009,0.00001,0.00858,0.00025,0.30119,0.30051,0.00024,0.00115,2,0.03483,0,0.04900,0.01900,0.0046,0.0031,0.002931,-0.001871,32.0357,0.002653,-0.001749,33.0125,0.002644,-0.001837,30.9701,0.002380,-0.001633,31.9998,-0.00012,-0.00133,-0.55259,1.10398,-0.55102,0.00197,0.00008,-0.00162,-0.55264,1.10413,-0.55115,0.00219,-0.00178,-0.00001,-0.00180,-0.00001,-0.00026,0.03792,0.01234,-1.33269,0.08987,0.05813,-0.00003,0.04422,-0.00675,-1.28946,0.07774,0.05391,-0.00148,-0.00007,-0.00158,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2500,-0.00025,0.00038,0.46234,1.00000,0.00002,-0.00007,0.00001,0.00858,0.00026,0.30120,0.30051,0.00018,0.00119,2,0.03483,0,0.04900,0.01900,0.0047,0.0031,0.002935,-0.001913,32.0578,0.002658,-0.001789,33.0340,0.002637,-0.001884,30.9485,0.002373,-0.001677,31.9788,-0.00013,-0.00142,-0.55259,1.10382,-0.55092,0.00207,0.00008,-0.00171,-0.55264,1.10399,-0.55105,0.00229,-0.00181,-0.00001,-0.00184,-0.00001,-0.00026,0.03946,0.01287,-1.33330,0.09002,0.05951,-0.00003,0.04572,-0.00700,-1.28831,0.07740,0.05532,-0.00145,-0.00007,-0.00154,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.2550,-0.00024,0.00040,0.46235,1.00000,0.00002,-0.00004,0.00001,0.00859,0.00028,0.30120,0.30051,0.00013,0.00124,2,0.03483,0,0.04900,0.01900,0.0047,0.0032,0.002940,-0.001955,32.0803,0.002662,-0.001828,33.0559,0.002630,-0.001931,30.9264,0.002365,-0.001720,31.9574,-0.00013,-0.00150,-0.55259,1.10368,-0.55082,0.00218,0.00008,-0.00179,-0.55264,1.10385,-0.55096,0.00239,-0.00185,-0.00000,-0.00187,-0.00000,-0.00027,0.04102,0.01340,-1.33394,0.09018,0.06089,-0.00004,0.04724,-0.00727,-1.28715,0.07706,0.05672,-0.00141,-0.00007,-0.00151,-0.00008,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
