t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
1.6250,-0.00256,0.02842,0.44630,0.99875,-0.00209,-0.00820,0.04928,0.00752,0.01901,0.28658,0.29530,0.01617,0.03549,2,0.02815,0,0.04900,0.01900,0.0391,0.0897,-0.000201,-0.019011,56.5438,0.001693,-0.004214,43.8582,-0.005230,-0.019027,21.8890,-0.000031,-0.004503,21.1968,-0.08989,-0.12468,-0.57040,1.09671,-0.50017,0.35458,-0.09965,-0.12574,-0.54465,1.22248,-0.66045,0.22163,0.07772,0.01974,0.01150,0.02248,-0.02626,1.41302,0.24638,-1.82186,0.04419,0.13912,-0.02836,0.11971,-0.22777,-0.91185,0.00884,0.00140,0.02285,-0.00097,-0.01131,0.00028,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6300,-0.00256,0.02865,0.44630,0.99874,-0.00220,-0.00821,0.04936,0.00752,0.01918,0.28658,0.29530,0.01618,0.03567,2,0.02817,0,0.04900,0.01900,0.0391,0.0898,-0.000179,-0.019011,56.6592,0.001706,-0.004192,43.9297,-0.005310,-0.019027,21.7883,-0.000071,-0.004486,21.1248,-0.09000,-0.12511,-0.57024,1.09627,-0.49978,0.35469,-0.09987,-0.12625,-0.54437,1.22225,-0.66057,0.22169,0.07771,0.01971,0.01138,0.02248,-0.02782,1.42165,0.24867,-1.82354,0.04512,0.14226,-0.02858,0.12000,-0.22878,-0.90868,0.00775,0.00139,0.02283,-0.00109,-0.01138,0.00030,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6350,-0.00256,0.02889,0.44630,0.99874,-0.00230,-0.00822,0.04946,0.00752,0.01934,0.28658,0.29530,0.01619,0.03584,2,0.02820,0,0.04900,0.01900,0.0390,0.0899,-0.000153,-0.019028,56.7867,0.001718,-0.004171,44.0006,-0.005406,-0.019072,21.6751,-0.000110,-0.004469,21.0533,-0.09015,-0.12554,-0.57008,1.09584,-0.49938,0.35480,-0.10011,-0.12675,-0.54408,1.22200,-0.66069,0.22175,0.07769,0.01969,0.01125,0.02249,-0.02978,1.43148,0.25152,-1.82546,0.04638,0.14646,-0.02836,0.12083,-0.23014,-0.90513,0.00629,0.00219,0.02281,-0.00122,-0.01144,0.00034,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6400,-0.00257,0.02912,0.44630,0.99873,-0.00241,-0.00824,0.04957,0.00752,0.01951,0.28658,0.29530,0.01620,0.03602,2,0.02822,0,0.04900,0.01900,0.0391,0.0896,-0.000138,-0.019010,56.8852,0.001734,-0.004150,44.0789,-0.005460,-0.019028,21.5917,-0.000157,-0.004463,20.9733,-0.09032,-0.12597,-0.56992,1.09539,-0.49897,0.35491,-0.10038,-0.12726,-0.54378,1.22176,-0.66082,0.22182,0.07768,0.01965,0.01112,0.02250,-0.03098,1.43805,0.25324,-1.82667,0.04683,0.14843,-0.02906,0.12043,-0.23069,-0.90257,0.00575,0.00153,0.02285,-0.00135,-0.01154,0.00036,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6450,-0.00257,0.02936,0.44629,0.99873,-0.00252,-0.00825,0.04970,0.00752,0.01968,0.28658,0.29530,0.01621,0.03620,2,0.02824,0,0.04900,0.01900,0.0388,0.0903,-0.000116,-0.019010,57.0011,0.001742,-0.004130,44.1404,-0.005540,-0.019028,21.4906,-0.000185,-0.004436,20.9130,-0.09051,-0.12640,-0.56977,1.09495,-0.49855,0.35501,-0.10067,-0.12777,-0.54346,1.22150,-0.66095,0.22189,0.07767,0.01961,0.01098,0.02250,-0.03249,1.44684,0.25568,-1.82827,0.04770,0.15158,-0.02894,0.12064,-0.23175,-0.89942,0.00465,0.00150,0.02280,-0.00149,-0.01155,0.00040,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6500,-0.00257,0.02959,0.44629,0.99872,-0.00263,-0.00826,0.04983,0.00752,0.01984,0.28658,0.29530,0.01622,0.03637,2,0.02827,0,0.04900,0.01900,0.0388,0.0904,-0.000090,-0.019027,57.1291,0.001754,-0.004109,44.2115,-0.005636,-0.019073,21.3771,-0.000225,-0.004419,20.8415,-0.09072,-0.12683,-0.56963,1.09449,-0.49812,0.35512,-0.10098,-0.12828,-0.54313,1.22124,-0.66109,0.22196,0.07765,0.01957,0.01084,0.02251,-0.03443,1.45681,0.25867,-1.83009,0.04892,0.15580,-0.02837,0.12137,-0.23316,-0.89589,0.00317,0.00228,0.02275,-0.00163,-0.01156,0.00044,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6550,-0.00257,0.02983,0.44629,0.99871,-0.00274,-0.00827,0.04997,0.00752,0.02001,0.28658,0.29530,0.01624,0.03655,2,0.02829,0,0.04900,0.01900,0.0389,0.0901,-0.000071,-0.019027,57.2408,0.001769,-0.004088,44.2898,-0.005708,-0.019073,21.2802,-0.000272,-0.004412,20.7614,-0.09096,-0.12726,-0.56949,1.09403,-0.49767,0.35523,-0.10130,-0.12880,-0.54279,1.22098,-0.66123,0.22204,0.07764,0.01952,0.01070,0.02252,-0.03602,1.46479,0.26108,-1.83149,0.04969,0.15886,-0.02838,0.12146,-0.23413,-0.89293,0.00224,0.00239,0.02277,-0.00178,-0.01162,0.00048,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6600,-0.00258,0.03007,0.44629,0.99870,-0.00285,-0.00828,0.05013,0.00752,0.02018,0.28657,0.29530,0.01625,0.03673,2,0.02832,0,0.04900,0.01900,0.0388,0.0904,-0.000055,-0.019010,57.3413,0.001780,-0.004067,44.3591,-0.005764,-0.019028,21.1951,-0.000308,-0.004396,20.6921,-0.09123,-0.12769,-0.56935,1.09357,-0.49722,0.35534,-0.10165,-0.12931,-0.54244,1.22070,-0.66138,0.22212,0.07762,0.01946,0.01055,0.02253,-0.03713,1.47176,0.26302,-1.83261,0.05010,0.16089,-0.02864,0.12099,-0.23477,-0.89033,0.00166,0.00167,0.02276,-0.00193,-0.01165,0.00052,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6650,-0.00258,0.03030,0.44629,0.99870,-0.00296,-0.00830,0.05029,0.00752,0.02035,0.28657,0.29530,0.01626,0.03690,2,0.02834,0,0.04900,0.01900,0.0385,0.0911,-0.000033,-0.019010,57.4586,0.001789,-0.004047,44.4214,-0.005845,-0.019028,21.0928,-0.000338,-0.004369,20.6309,-0.09151,-0.12812,-0.56922,1.09311,-0.49676,0.35545,-0.10202,-0.12983,-0.54207,1.22042,-0.66154,0.22219,0.07761,0.01940,0.01040,0.02254,-0.03861,1.48086,0.26567,-1.83410,0.05093,0.16408,-0.02808,0.12106,-0.23592,-0.88718,0.00054,0.00159,0.02268,-0.00209,-0.01161,0.00057,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6700,-0.00258,0.03054,0.44628,0.99869,-0.00308,-0.00831,0.05047,0.00751,0.02052,0.28657,0.29530,0.01628,0.03708,2,0.02836,0,0.04900,0.01900,0.0385,0.0912,-0.000008,-0.019027,57.5875,0.001801,-0.004026,44.4929,-0.005943,-0.019074,20.9787,-0.000378,-0.004351,20.5588,-0.09181,-0.12855,-0.56909,1.09263,-0.49629,0.35556,-0.10240,-0.13035,-0.54169,1.22014,-0.66170,0.22227,0.07760,0.01934,0.01025,0.02256,-0.04057,1.49109,0.26887,-1.83579,0.05209,0.16832,-0.02708,0.12163,-0.23742,-0.88367,-0.00096,0.00231,0.02261,-0.00226,-0.01158,0.00063,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6750,-0.00259,0.03078,0.44628,0.99868,-0.00319,-0.00833,0.05066,0.00751,0.02069,0.28657,0.29530,0.01629,0.03725,2,0.02839,0,0.04900,0.01900,0.0386,0.0909,0.000011,-0.019027,57.6999,0.001816,-0.004006,44.5716,-0.006015,-0.019074,20.8814,-0.000425,-0.004343,20.4785,-0.09214,-0.12898,-0.56896,1.09216,-0.49581,0.35567,-0.10280,-0.13087,-0.54129,1.21985,-0.66186,0.22236,0.07759,0.01926,0.01009,0.02257,-0.04215,1.49929,0.27147,-1.83707,0.05281,0.17141,-0.02673,0.12157,-0.23846,-0.88071,-0.00190,0.00238,0.02261,-0.00242,-0.01160,0.00067,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6800,-0.00259,0.03102,0.44628,0.99867,-0.00330,-0.00834,0.05085,0.00751,0.02085,0.28657,0.29530,0.01631,0.03743,2,0.02841,0,0.04900,0.01900,0.0385,0.0912,0.000030,-0.019027,57.8137,0.001827,-0.003985,44.6411,-0.006090,-0.019074,20.7827,-0.000462,-0.004326,20.4089,-0.09248,-0.12941,-0.56884,1.09167,-0.49532,0.35578,-0.10321,-0.13139,-0.54089,1.21955,-0.66203,0.22245,0.07758,0.01918,0.00993,0.02259,-0.04373,1.50773,0.27415,-1.83835,0.05354,0.17453,-0.02622,0.12151,-0.23955,-0.87772,-0.00287,0.00241,0.02259,-0.00259,-0.01160,0.00072,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6850,-0.00259,0.03126,0.44628,0.99866,-0.00341,-0.00835,0.05105,0.00751,0.02102,0.28657,0.29530,0.01632,0.03761,2,0.02844,0,0.04900,0.01900,0.0384,0.0914,0.000049,-0.019027,57.9284,0.001838,-0.003965,44.7111,-0.006166,-0.019075,20.6833,-0.000500,-0.004309,20.3387,-0.09284,-0.12983,-0.56872,1.09119,-0.49482,0.35589,-0.10364,-0.13191,-0.54047,1.21925,-0.66220,0.22255,0.07757,0.01910,0.00977,0.02260,-0.04531,1.51633,0.27689,-1.83961,0.05426,0.17766,-0.02558,0.12142,-0.24067,-0.87470,-0.00387,0.00241,0.02256,-0.00276,-0.01159,0.00077,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6900,-0.00259,0.03150,0.44628,0.99864,-0.00352,-0.00837,0.05126,0.00751,0.02119,0.28657,0.29530,0.01634,0.03778,2,0.02846,0,0.04900,0.01900,0.0384,0.0917,0.000069,-0.019027,58.0436,0.001849,-0.003945,44.7816,-0.006243,-0.019075,20.5834,-0.000538,-0.004292,20.2682,-0.09322,-0.13026,-0.56860,1.09070,-0.49432,0.35600,-0.10408,-0.13243,-0.54004,1.21894,-0.66238,0.22265,0.07756,0.01901,0.00960,0.02262,-0.04690,1.52505,0.27968,-1.84085,0.05498,0.18080,-0.02484,0.12129,-0.24182,-0.87168,-0.00488,0.00238,0.02253,-0.00293,-0.01157,0.00083,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.6950,-0.00260,0.03173,0.44628,0.99863,-0.00364,-0.00839,0.05148,0.00751,0.02136,0.28657,0.29530,0.01636,0.03796,2,0.02848,0,0.04900,0.01900,0.0383,0.0919,0.000088,-0.019027,58.1590,0.001860,-0.003924,44.8522,-0.006321,-0.019075,20.4833,-0.000577,-0.004274,20.1973,-0.09362,-0.13069,-0.56849,1.09020,-0.49380,0.35611,-0.10454,-0.13295,-0.53960,1.21863,-0.66256,0.22275,0.07755,0.01891,0.00943,0.02264,-0.04850,1.53385,0.28253,-1.84207,0.05569,0.18396,-0.02401,0.12111,-0.24299,-0.86865,-0.00589,0.00232,0.02250,-0.00311,-0.01154,0.00088,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7000,-0.00260,0.03197,0.44627,0.99862,-0.00375,-0.00840,0.05171,0.00751,0.02153,0.28657,0.29530,0.01637,0.03813,2,0.02851,0,0.04900,0.01900,0.0382,0.0922,0.000107,-0.019027,58.2747,0.001871,-0.003904,44.9230,-0.006399,-0.019076,20.3831,-0.000616,-0.004256,20.1264,-0.09404,-0.13112,-0.56837,1.08971,-0.49328,0.35622,-0.10500,-0.13348,-0.53915,1.21831,-0.66275,0.22285,0.07754,0.01880,0.00926,0.02266,-0.05012,1.54273,0.28542,-1.84326,0.05638,0.18712,-0.02310,0.12088,-0.24417,-0.86562,-0.00691,0.00225,0.02247,-0.00330,-0.01152,0.00094,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7050,-0.00260,0.03222,0.44627,0.99861,-0.00386,-0.00842,0.05195,0.00751,0.02170,0.28657,0.29530,0.01639,0.03831,2,0.02853,0,0.04900,0.01900,0.0382,0.0924,0.000122,-0.019010,58.3779,0.001882,-0.003884,44.9938,-0.006459,-0.019029,20.2957,-0.000655,-0.004238,20.0553,-0.09447,-0.13155,-0.56826,1.08920,-0.49276,0.35633,-0.10548,-0.13400,-0.53869,1.21798,-0.66293,0.22295,0.07754,0.01869,0.00908,0.02268,-0.05123,1.55041,0.28779,-1.84417,0.05668,0.18923,-0.02260,0.12002,-0.24501,-0.86299,-0.00751,0.00139,0.02244,-0.00348,-0.01149,0.00100,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7100,-0.00261,0.03246,0.44627,0.99859,-0.00398,-0.00843,0.05219,0.00751,0.02187,0.28657,0.29530,0.01641,0.03849,2,0.02856,0,0.04900,0.01900,0.0380,0.0932,0.000142,-0.019010,58.4969,0.001890,-0.003864,45.0571,-0.006543,-0.019029,20.1923,-0.000686,-0.004208,19.9931,-0.09491,-0.13198,-0.56815,1.08870,-0.49223,0.35644,-0.10597,-0.13453,-0.53822,1.21765,-0.66312,0.22304,0.07753,0.01857,0.00890,0.02271,-0.05281,1.56008,0.29084,-1.84540,0.05740,0.19249,-0.02128,0.11967,-0.24633,-0.85985,-0.00864,0.00118,0.02235,-0.00367,-0.01141,0.00106,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7150,-0.00261,0.03270,0.44627,0.99858,-0.00409,-0.00845,0.05243,0.00751,0.02205,0.28657,0.29530,0.01643,0.03866,2,0.02858,0,0.04900,0.01900,0.0381,0.0933,0.000165,-0.019026,58.6270,0.001902,-0.003844,45.1293,-0.006643,-0.019077,20.0775,-0.000728,-0.004189,19.9203,-0.09537,-0.13241,-0.56804,1.08819,-0.49170,0.35655,-0.10646,-0.13505,-0.53774,1.21731,-0.66331,0.22313,0.07753,0.01845,0.00872,0.02273,-0.05496,1.57081,0.29442,-1.84682,0.05845,0.19678,-0.01950,0.11978,-0.24799,-0.85638,-0.01014,0.00179,0.02230,-0.00386,-0.01135,0.00113,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7200,-0.00261,0.03294,0.44627,0.99857,-0.00420,-0.00847,0.05269,0.00751,0.02222,0.28657,0.29530,0.01645,0.03884,2,0.02860,0,0.04900,0.01900,0.0382,0.0931,0.000177,-0.019010,58.7281,0.001916,-0.003824,45.2083,-0.006698,-0.019029,19.9925,-0.000776,-0.004180,19.8396,-0.09584,-0.13284,-0.56794,1.08768,-0.49116,0.35666,-0.10697,-0.13557,-0.53725,1.21696,-0.66351,0.22322,0.07753,0.01831,0.00854,0.02276,-0.05612,1.57821,0.29683,-1.84760,0.05867,0.19887,-0.01900,0.11872,-0.24880,-0.85385,-0.01063,0.00099,0.02231,-0.00405,-0.01136,0.00118,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7250,-0.00262,0.03318,0.44627,0.99855,-0.00432,-0.00849,0.05295,0.00750,0.02239,0.28657,0.29530,0.01647,0.03901,2,0.02863,0,0.04900,0.01900,0.0380,0.0939,0.000200,-0.019026,58.8586,0.001923,-0.003805,45.2706,-0.006801,-0.019077,19.8774,-0.000806,-0.004150,19.7785,-0.09633,-0.13327,-0.56783,1.08717,-0.49061,0.35677,-0.10748,-0.13610,-0.53675,1.21661,-0.66370,0.22332,0.07754,0.01818,0.00835,0.02279,-0.05833,1.58902,0.30048,-1.84898,0.05971,0.20317,-0.01705,0.11878,-0.25048,-0.85036,-0.01212,0.00162,0.02226,-0.00424,-0.01131,0.00125,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7300,-0.00262,0.03342,0.44627,0.99854,-0.00443,-0.00851,0.05321,0.00750,0.02256,0.28657,0.29530,0.01649,0.03919,2,0.02865,0,0.04900,0.01900,0.0381,0.0936,0.000215,-0.019026,58.9728,0.001937,-0.003785,45.3498,-0.006876,-0.019078,19.7790,-0.000855,-0.004141,19.6976,-0.09682,-0.13370,-0.56772,1.08665,-0.49006,0.35688,-0.10799,-0.13663,-0.53624,1.21626,-0.66390,0.22342,0.07754,0.01803,0.00816,0.02282,-0.06010,1.59777,0.30351,-1.84997,0.06030,0.20633,-0.01591,0.11822,-0.25169,-0.84742,-0.01303,0.00160,0.02229,-0.00443,-0.01132,0.00131,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7350,-0.00262,0.03366,0.44626,0.99852,-0.00455,-0.00852,0.05348,0.00750,0.02273,0.28657,0.29530,0.01651,0.03936,2,0.02867,0,0.04900,0.01900,0.0381,0.0940,0.000232,-0.019026,59.0882,0.001947,-0.003765,45.4200,-0.006955,-0.019078,19.6795,-0.000893,-0.004122,19.6274,-0.09733,-0.13412,-0.56761,1.08613,-0.48951,0.35699,-0.10851,-0.13715,-0.53573,1.21590,-0.66410,0.22352,0.07755,0.01788,0.00797,0.02285,-0.06190,1.60673,0.30660,-1.85096,0.06091,0.20950,-0.01463,0.11766,-0.25292,-0.84443,-0.01396,0.00156,0.02230,-0.00463,-0.01133,0.00137,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7400,-0.00263,0.03391,0.44626,0.99851,-0.00467,-0.00854,0.05375,0.00750,0.02290,0.28657,0.29530,0.01654,0.03954,2,0.02870,0,0.04900,0.01900,0.0380,0.0943,0.000248,-0.019026,59.2045,0.001957,-0.003746,45.4907,-0.007035,-0.019078,19.5791,-0.000932,-0.004103,19.5567,-0.09785,-0.13455,-0.56751,1.08560,-0.48895,0.35710,-0.10903,-0.13768,-0.53520,1.21554,-0.66430,0.22362,0.07756,0.01771,0.00778,0.02288,-0.06374,1.61583,0.30974,-1.85194,0.06151,0.21269,-0.01324,0.11707,-0.25419,-0.84141,-0.01491,0.00149,0.02232,-0.00482,-0.01133,0.00143,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7450,-0.00263,0.03415,0.44626,0.99849,-0.00478,-0.00856,0.05403,0.00750,0.02308,0.28657,0.29530,0.01656,0.03972,2,0.02872,0,0.04900,0.01900,0.0380,0.0946,0.000264,-0.019026,59.3213,0.001967,-0.003726,45.5617,-0.007117,-0.019079,19.4782,-0.000971,-0.004084,19.4855,-0.09837,-0.13498,-0.56740,1.08507,-0.48839,0.35721,-0.10955,-0.13820,-0.53467,1.21517,-0.66451,0.22373,0.07757,0.01755,0.00758,0.02292,-0.06563,1.62504,0.31292,-1.85292,0.06212,0.21590,-0.01178,0.11644,-0.25547,-0.83837,-0.01587,0.00140,0.02234,-0.00502,-0.01134,0.00149,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7500,-0.00263,0.03439,0.44626,0.99848,-0.00490,-0.00858,0.05430,0.00750,0.02325,0.28657,0.29530,0.01658,0.03989,2,0.02875,0,0.04900,0.01900,0.0379,0.0950,0.000276,-0.019010,59.4260,0.001977,-0.003706,45.6331,-0.007179,-0.019030,19.3898,-0.001011,-0.004065,19.4140,-0.09891,-0.13540,-0.56729,1.08454,-0.48783,0.35732,-0.11008,-0.13873,-0.53413,1.21479,-0.66471,0.22384,0.07758,0.01737,0.00738,0.02295,-0.06697,1.63308,0.31558,-1.85364,0.06235,0.21805,-0.01080,0.11520,-0.25640,-0.83571,-0.01642,0.00051,0.02237,-0.00522,-0.01135,0.00155,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7550,-0.00264,0.03464,0.44626,0.99846,-0.00502,-0.00860,0.05459,0.00750,0.02342,0.28656,0.29530,0.01661,0.04007,2,0.02877,0,0.04900,0.01900,0.0378,0.0958,0.000297,-0.019026,59.5590,0.001985,-0.003687,45.6971,-0.007288,-0.019080,19.2725,-0.001043,-0.004034,19.3510,-0.09945,-0.13583,-0.56718,1.08401,-0.48726,0.35743,-0.11061,-0.13925,-0.53358,1.21441,-0.66491,0.22394,0.07760,0.01719,0.00718,0.02299,-0.06949,1.64439,0.31944,-1.85493,0.06337,0.22240,-0.00837,0.11500,-0.25816,-0.83214,-0.01792,0.00105,0.02234,-0.00542,-0.01131,0.00162,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7600,-0.00264,0.03488,0.44626,0.99844,-0.00514,-0.00863,0.05487,0.00750,0.02359,0.28656,0.29530,0.01663,0.04024,2,0.02879,0,0.04900,0.01900,0.0380,0.0955,0.000305,-0.018988,59.6538,0.001998,-0.003668,45.7775,-0.007333,-0.019030,19.1945,-0.001093,-0.004024,19.2690,-0.10000,-0.13625,-0.56707,1.08348,-0.48670,0.35753,-0.11114,-0.13978,-0.53302,1.21402,-0.66512,0.22404,0.07762,0.01700,0.00697,0.02303,-0.07045,1.65083,0.32171,-1.85540,0.06329,0.22316,-0.00783,0.11381,-0.25881,-0.82980,-0.01812,0.00028,0.02240,-0.00561,-0.01136,0.00168,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7650,-0.00264,0.03512,0.44626,0.99843,-0.00525,-0.00865,0.05516,0.00750,0.02377,0.28656,0.29530,0.01666,0.04042,2,0.02882,0,0.04900,0.01900,0.0376,0.0963,0.000313,-0.018885,59.7368,0.002003,-0.003648,45.8358,-0.007362,-0.019030,19.1292,-0.001118,-0.003993,19.2119,-0.10056,-0.13668,-0.56696,1.08295,-0.48614,0.35764,-0.11166,-0.14031,-0.53246,1.21362,-0.66531,0.22414,0.07764,0.01680,0.00676,0.02308,-0.07044,1.65430,0.32340,-1.85565,0.06275,0.22008,-0.00765,0.11412,-0.25912,-0.82780,-0.01792,0.00060,0.02237,-0.00582,-0.01131,0.00175,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7700,-0.00265,0.03537,0.44625,0.99841,-0.00537,-0.00867,0.05545,0.00750,0.02394,0.28656,0.29530,0.01669,0.04059,2,0.02884,0,0.04900,0.01900,0.0369,0.0964,0.000322,-0.018742,59.8212,0.002005,-0.003627,45.8857,-0.007396,-0.019079,19.0635,-0.001135,-0.003975,19.1620,-0.10112,-0.13710,-0.56685,1.08242,-0.48559,0.35772,-0.11219,-0.14084,-0.53189,1.21321,-0.66550,0.22426,0.07767,0.01660,0.00655,0.02312,-0.07010,1.65614,0.32512,-1.85602,0.06213,0.21457,-0.00718,0.11642,-0.25948,-0.82573,-0.01778,0.00211,0.02225,-0.00602,-0.01115,0.00183,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7750,-0.00265,0.03561,0.44625,0.99839,-0.00549,-0.00869,0.05573,0.00750,0.02411,0.28656,0.29530,0.01671,0.04077,2,0.02886,0,0.04900,0.01900,0.0360,0.0956,0.000333,-0.018602,59.9063,0.002007,-0.003605,45.9350,-0.007435,-0.019030,18.9982,-0.001152,-0.003970,19.1114,-0.10168,-0.13753,-0.56674,1.08191,-0.48505,0.35779,-0.11272,-0.14137,-0.53131,1.21278,-0.66567,0.22440,0.07770,0.01639,0.00634,0.02317,-0.06963,1.65828,0.32688,-1.85651,0.06144,0.20920,-0.00651,0.11846,-0.25991,-0.82360,-0.01767,0.00217,0.02208,-0.00622,-0.01091,0.00192,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.7800,-0.00265,0.03586,0.44625,0.99838,-0.00560,-0.00871,0.05602,0.00750,0.02429,0.28656,0.29530,0.01674,0.04094,2,0.02888,0,0.04900,0.01900,0.0352,0.0956,0.000344,-0.018408,59.9933,0.002008,-0.003583,45.9835,-0.007476,-0.019079,18.9323,-0.001171,-0.003944,19.0634,-0.10224,-0.13796,-0.56663,1.08140,-0.48452,0.35784,-0.11324,-0.14191,-0.53073,1.21234,-0.66583,0.22456,0.07773,0.01617,0.00613,0.02321,-0.06892,1.65862,0.32870,-1.85709,0.06074,0.20082,-0.00568,0.12264,-0.26042,-0.82136,-0.01764,0.00401,0.02186,-0.00642,-0.01062,0.00202,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
